ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005764,lysosome,64/7652,83/11938,0.007536802049242447,0.02562512696742432,0.015150379671142711,dor/CG6347/CG17283/beta-Man/Tsp42Ej/Sk2/Rilpl/CG11802/Cp1/CG4372/mio/CG10474/Lrrk/Syt7/TER94/RagC-D/yki/VhaAC39-2/CG13442/CG6707/asrij/Ppt2/car/Arl8/Pex23/cathD/RagA-B/Nup44A/bchs/Rab32/CG14812/cer/CG14184/CG6337/N/Vamp7/ema/CG32225/CG1275/Syx16/CG15399/CG5367/comm/emp/CG11459/Vps39/ClC-b/Ppt1/CG1827/psidin/26-29-p/CG4847/CG10104/Nprl3/Atg8a/Vps16A/Cln3/cd/Sap-r/path/Nprl2/lqf/HPS4/Wdr24,64
GO:0000792,heterochromatin,44/7652,55/11938,0.008055701223439847,0.02704047480734267,0.015987177754865536,prod/dmt/woc/rhi/e(y)3/MED17/D1/crol/Odj/blanks/SA/Rif1/Su(var)3-7/Sirt1/Dp1/SuUR/MED26/Fkbp39/Hmt4-20/Cap-G/Sirt6/XNP/vtd/NSD/Psc/Hr83/CG2129/Sirt7/Orc2/Kdm4A/HP1b/Atf-2/Lhr/Pc/neb/Su(var)2-HP2/HP6/CG7137/Hrb87F/HP5/z/Su(var)205/Hmr/piwi,44
GO:0005798,Golgi-associated vesicle,44/7652,55/11938,0.008055701223439847,0.02704047480734267,0.015987177754865536,p115/AP-1mu/Sar1/Membrin/Sec16/CG4293/PAPLA1/gammaCOP/CG3500/AP-1sigma/opm/betaCOP/CG5510/Rab11/Clc/Sec23/Grasp65/nac/Sec24CD/eca/SppL/Sec31/Rab8/bai/alphaCOP/syd/loj/epsilonCOP/AP-1gamma/g/Sec22/CG32069/beta'COP/VAChT/CG7011/CG9308/Sec13/CG31787/Afti/Yif1/Vti1a/Grip/Chc/ArfGAP3,44
GO:0030176,integral component of endoplasmic reticulum membrane,58/7652,75/11938,0.009650230758250873,0.032187794997457025,0.01903043507289979,CG7573/Der-2/CG1317/CG14511/Sras/Use1/CG4293/meigo/CG31523/CG3500/PIG-U/SMSr/shams/CG15168/Seipin/Papst2/CG9175/SppL/sit/CG11781/CG31141/CG8534/EMC8-9/crc/CG11137/eloF/Spase12/GAA1/Trp1/ELOVL/CG33110/CG9459/CG17821/CG10470/EMC3/Elo68alpha/Xbp1/CG8311/PIG-A/alt/PIG-T/por/CG7011/Spp/PIG-G/PIG-K/CG9458/Baldspot/S/bond/Xxylt/CG16904/ste24b/CG18609/CG7218/Alg3/LBR/CG8397,58
GO:0031228,intrinsic component of Golgi membrane,27/7652,32/11938,0.010261380090562952,0.03401098935677154,0.020108364824936338,fng/CG14511/CG4293/meigo/CG3500/SMSr/wls/Papst2/senju/CG11753/Qsox3/heix/CG5447/CG5021/Qsox2/Qsox4/rho/CG9773/CG32069/Qsox1/CG7011/Bet1/Yif1/Vti1a/Ugalt/Fur2/stet,27
GO:0051233,spindle midzone,24/7652,28/11938,0.010575533742556474,0.03483316426454539,0.020594460446031027,pav/aurB/Klp3A/Zwilch/aurA/Det/CG31907/aust/Arl8/Klp67A/Incenp/rod/Moe/sub/borr/Zw10/polo/CG32371/feo/CG18190/Mtor/CG15306/CycB/CG2955,24
GO:0008023,transcription elongation factor complex,35/7652,43/11938,0.01085862085580145,0.03554343596898984,0.02101439537964844,trx/Ssrp/Elp3/Ice2/Spt5/Ctr9/Elp2/spt4/NELF-B/Cdk9/CG6220/Atu/Ice1/CG10887/CG9899/EloB/CG6244/Nelf-A/EloA/CG3546/CycK/Cdk12/hyx/CG40228/atms/Spt6/CG12674/ear/CycT/Nelf-E/Eaf/Elp1/gus/TH1/CG6907,35
GO:0000139,Golgi membrane,69/7652,91/11938,0.01118715705301769,0.03600234641682278,0.021285717645819522,p115/fng/PICK1/SCAP/CG14511/Rab19/GlcAT-P/CG15814/Rab35/CG4293/gammaCOP/meigo/CG3500/Syx5/alpha-Man-IIa/SMSr/wls/CG5510/GPHR/CG33635/Naa60/Rab40/Papst2/RabX2/CG9356/Arfip/senju/CG11753/Rab9Fb/Qsox3/heix/syd/CG5447/CG5021/Rab30/GM130/Golgin84/alpha-Man-IIb/PGAP2/Qsox2/Glg1/CG15880/Rich/Qsox4/Syx16/rho/CG9773/Sec22/CG32069/Qsox1/CG7990/CG7011/Hpd/FucTB/ICA69/GlcAT-I/Bet1/Afti/Gos28/Yif1/FucT6/Vti1a/Ugalt/GlcT/Fur2/CG14232/step/ArfGAP1/stet,69
GO:0000138,Golgi trans cisterna,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,Golgin245/cbs/scat/Glg1/GCC185/CG8841/Bet1/Gos28/CG14971/GCC88,10
GO:0005637,nuclear inner membrane,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,kuk/CG8111/Sirt1/schlank/MAN1/Ote/CG6659/CG7744/Ulp1/LBR,10
GO:0008180,COP9 signalosome,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,CSN7/CSN1b/CSN8/CSN1a/CG17059/CSN5/CSN3/CSN6/CSN4/alien,10
GO:0017101,aminoacyl-tRNA synthetase multienzyme complex,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,LysRS/LeuRS/AIMP1/GluProRS/ArgRS/AspRS/MetRS/IleRS/TyrRS/GlnRS,10
GO:0030140,trans-Golgi network transport vesicle,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,AP-1mu/AP-1sigma/Rab11/Clc/Rab8/syd/AP-1gamma/VAChT/Afti/Chc,10
GO:0030666,endocytic vesicle membrane,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,AP-2sigma/AP-2mu/CG8176/BicD/Hip1/yin/AP-2alpha/VAChT/AP-1-2beta/lqf,10
GO:0035861,site of double-strand break,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,CG5543/CG12200/DNApol-eta/Hus1-like/vilya/RPA3/CG6171/rad50/His2Av/RPA2,10
GO:0071014,post-mRNA release spliceosomal complex,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,l(3)72Ab/fand/CG15525/CG7741/rump/CG12343/crn/sip1/CG9667/CG9213,10
GO:0090734,site of DNA damage,10/7652,10/11938,0.01168197578230872,0.03600234641682278,0.021285717645819522,CG5543/CG12200/DNApol-eta/Hus1-like/vilya/RPA3/CG6171/rad50/His2Av/RPA2,10
GO:0034708,methyltransferase complex,57/7652,74/11938,0.011827011260991935,0.03615695845063227,0.021377129134898934,esc/Pcl/Su(z)12/Mettl3/trx/CG4282/Max/Lpt/CG14282/Ptip/Caf1-55/MRG15/E(z)/icln/CG10931/Cfp1/Wdr82/CG15073/CG8388/kmg/CG1575/CG12219/ash1/CG3515/Flacc/wuho/pzg/E(var)3-9/vir/CG17440/fl(2)d/Rcd5/CG1603/Hakai/HDAC1/lid/CG14544/Jarid2/Pa1/CG33060/ash2/Utx/Kdm4A/Set1/CG9596/Art4/corto/rgr/CG6254/Prdm13/Dpy-30L1/CG3347/Mettl14/wds/Ncoa6/Dpy-30L2/CG10366,57
GO:0032806,carboxy-terminal domain protein kinase complex,14/7652,15/11938,0.01186936207202919,0.03615695845063227,0.021377129134898934,Tfb4/Xpd/Cdk9/Cdk7/mrn/Mat1/CycK/Cdk12/Pk34A/CycT/Ssl1/Tfb1/CycH/hay,14
GO:0000794,condensed nuclear chromosome,29/7652,35/11938,0.012835189104282706,0.03843264010202833,0.0227225835817445,Rad9/Bub1/aurB/cona/cid/CG12200/Cap-D2/Mlh1/SA/aurA/Hus1-like/barr/Cenp-C/corolla/SA-2/vtd/smt3/vilya/c(3)G/CG31053/Mat89Ba/lwr/ms(3)K81/Mps1/rad50/lolal/Su(var)205/spn-A/BubR1,29
GO:0032154,cleavage furrow,29/7652,35/11938,0.012835189104282706,0.03843264010202833,0.0227225835817445,Hil/pav/pbl/sau/Arf51F/Arf79F/dia/vib/Rab11/pnut/Lrch/Amph/Synd/Spt/zip/Sgt1/CG15602/Apc2/sstn/Cip4/Sry-alpha/Moe/Rab1/Arl4/scra/sti/slam/Cen/step,29
GO:0072686,mitotic spindle,29/7652,35/11938,0.012835189104282706,0.03843264010202833,0.0227225835817445,pav/CG32086/Klp61F/CG33490/Det/clu/CG33489/Clc/CG9286/Klp67A/Cdk1/Incenp/Moe/cdc14/Grip84/Klp10A/Grip91/polo/Ran/ncd/mars/Mtor/TBCB/CycB/mei-38/Wdr62/mad2/Mad1/Mink,29
GO:0031304,intrinsic component of mitochondrial inner membrane,26/7652,31/11938,0.013704454137178482,0.04080365723329413,0.02412440335774505,CG5903/EMRE/Coq2/Tim17b1/Tim23/OXA1L/CG13564/CG32832/Tim17a2/CG1724/Tim17b/Mpcp1/Mpc1/MCU/Ppox/CG14483/CG9399/CG41128/CG43321/CG8531/CG12479/Tim17a1/CG4942/Tpc1/CG9396/CG14929,26
GO:0046540,U4/U6 x U5 tri-snRNP complex,17/7652,19/11938,0.01390267894145801,0.0409313508499909,0.024199899833411177,SmE/Prp18/l(3)72Ab/SmB/Dim1/CG9344/CG6841/CG11586/CG6610/Prp31/SmD2/CG10418/LSm3/U4-U6-60K/CG2021/CG6686/Prp3,17
GO:0097526,spliceosomal tri-snRNP complex,17/7652,19/11938,0.01390267894145801,0.0409313508499909,0.024199899833411177,SmE/Prp18/l(3)72Ab/SmB/Dim1/CG9344/CG6841/CG11586/CG6610/Prp31/SmD2/CG10418/LSm3/U4-U6-60K/CG2021/CG6686/Prp3,17
GO:0000791,euchromatin,23/7652,27/11938,0.014339562653095236,0.041983052878784385,0.024821699095416313,prod/akirin/woc/G9a/AlkB/e(y)3/Myb/Sirt1/lin-52/HP1c/La/jumu/Jarid2/Top1/Parp/Bap60/HP1b/Set1/Nup153/mu2/Mtor/Su(var)205/piwi,23
GO:0000123,histone acetyltransferase complex,60/7652,79/11938,0.01644410765021241,0.04761563039374692,0.028151855780583424,Sgf29/Bap55/Ada2b/Atac1/not/trx/Atxn7/Sf3b5/e(y)3/Ing5/Taf12/Taf6/MRG15/e(y)2b/CG10931/dgt1/Gcn5/wda/CG12316/Spt3/d4/YL-1/Brd8/mle/rept/fs(1)K10/CG2652/Br140/chm/Atac2/NC2beta/Rcd5/nsl1/D12/e(y)1/Sf3b3/mof/Eaf6/Gas41/Ada3/Spt7/tth/Ing3/pont/Taf10/mia/Tip60/msl-2/Saf6/Act87E/Sgf11/MrgBP/Rcd1/DMAP1/MBD-R2/enok/msl-1/Atac3/wds/e(y)2,60
GO:0044440,endosomal part,60/7652,79/11938,0.01644410765021241,0.04761563039374692,0.028151855780583424,Vps51/dor/Vps2/CG10435/Membrin/Vps4/Rab35/Vsp37A/Snx1/Vps24/wls/Lrrk/Pi4KIIalpha/CG8270/Vps36/RagC-D/CG6051/CG6707/Vps29/car/Trs31/spin/Vps33B/Vps50/Vps13/Chmp1/CG5498/RagA-B/CG14812/SIDL/CG14184/Mon1/Vps16B/g/Vamp7/ema/CG32225/Vps20/CG1275/Stam/rho/Rab23/Vps8/Vps37B/comm/Vps28/S/Vps11/LTV1/Vps60/Vti1a/lsn/Vps16A/Vps25/Sara/Rme-8/TSG101/CG5608/HPS4/Mvb12,60
GO:0031965,nuclear membrane,28/7652,34/11938,0.016855025462072855,0.04853878917219887,0.028697656236833853,Rad9/emb/kud/kuk/14-3-3zeta/vib/bif/CG8111/sbr/TER94/klar/SREBP/Sirt1/p23/schlank/Nup35/CG5199/MAN1/Ote/CG6659/CG8009/CG7744/Mtor/Ulp1/CG7655/Axs/toc/LBR,28
GO:0030659,cytoplasmic vesicle membrane,48/7652,62/11938,0.017265515823805717,0.04945068934318268,0.029236800250838052,p115/prt/AP-1mu/Sar1/Membrin/Sec16/gammaCOP/VGAT/CG11802/CG5235/AP-1sigma/betaCOP/wls/Rab11/AP-2sigma/Clc/AP-2mu/Sec23/Sec24CD/Sec31/CG8176/BicD/CG9132/alphaCOP/Hip1/RyR/epsilonCOP/yin/AP-1gamma/AP-2alpha/Snap24/unc-13/Sec22/beta'COP/VAChT/Syn/Ptr/Sec13/Afti/AP-1-2beta/Vti1a/Syx6/Syngr/Itp-r83A/Rph/Chc/ArfGAP3/lqf,48
GO:0005719,nuclear euchromatin,13/7652,14/11938,0.017423592739374966,0.04963369391162491,0.029344998297894682,prod/akirin/AlkB/Myb/Sirt1/Jarid2/Top1/Parp/Bap60/HP1b/Nup153/mu2/Mtor,13
GO:0005802,trans-Golgi network,33/7652,41/11938,0.017986734346717267,0.05096241398236559,0.030130579324438658,Vps51/Tsp68C/Rab9/Rab14/PICK1/sau/CG15099/CG12393/Golgin104/Gga/Pi4KIIalpha/Sec71/brun/Arfip/CG11753/CG4301/Rab32/Rab30/AP-1gamma/ATP7/CG7083/CG9981/Arl1/Gorab/Arl5/Afti/CG10365/Trs33/AP-1-2beta/Csas/Chc/ArfGAP3/Fur2,33
GO:0030173,integral component of Golgi membrane,25/7652,30/11938,0.018212689944176835,0.05105365744989996,0.03018452532741513,fng/CG14511/CG4293/meigo/CG3500/SMSr/Papst2/senju/CG11753/Qsox3/heix/CG5021/Qsox2/Qsox4/rho/CG9773/CG32069/Qsox1/CG7011/Bet1/Yif1/Vti1a/Ugalt/Fur2/stet,25
GO:0031305,integral component of mitochondrial inner membrane,25/7652,30/11938,0.018212689944176835,0.05105365744989996,0.03018452532741513,CG5903/EMRE/Coq2/Tim17b1/Tim23/OXA1L/CG13564/CG32832/Tim17a2/CG1724/Tim17b/Mpcp1/Mpc1/MCU/CG14483/CG9399/CG41128/CG43321/CG8531/CG12479/Tim17a1/CG4942/Tpc1/CG9396/CG14929,25
GO:0036464,cytoplasmic ribonucleoprotein granule,66/7652,88/11938,0.01924560750807047,0.05366367807805893,0.031727651475293,Upf1/armi/pcm/tral/papi/CG11263/jub/gw/CG6967/CG17068/CG11486/CG4612/lig/SNRPG/TER94/me31B/Rga/CG9344/vls/Rpb7/pAbp/eIF4E1/shu/CG15262/Patr-1/vret/Dbp80/LSm1/Yp3/Rcd-1/aub/Ge-1/DCP2/CG2091/nos/Rcd-1r/Hrb27C/yps/zuc/poe/Not3/CG6701/AGO2/DCP1/Mt2/Dis3l2/krimp/PAN2/spn-E/CG6576/Dcp-1/btz/smg/CG10418/eIF4A/roq/tej/LSm3/mael/Ddx1/4E-T/bel/AGO3/squ/CG2053/Edc3,66
GO:0012506,vesicle membrane,52/7652,68/11938,0.02001501073818268,0.05551531925801196,0.03282239988089792,p115/prt/AP-1mu/Sar1/Membrin/Sec16/gammaCOP/VGAT/CG11802/CG5235/Nos/AP-1sigma/dia/betaCOP/wls/Rab11/AP-2sigma/Clc/AP-2mu/Sec23/Sec24CD/Sec31/CG8176/BicD/Cip4/CG9132/alphaCOP/Hip1/RyR/cos/epsilonCOP/yin/AP-1gamma/AP-2alpha/Snap24/unc-13/Sec22/beta'COP/VAChT/Syn/Ptr/Sec13/Afti/AP-1-2beta/Vti1a/Syx6/Syngr/Itp-r83A/Rph/Chc/ArfGAP3/lqf,52
GO:0055037,recycling endosome,35/7652,44/11938,0.02049266711542062,0.05654259460642234,0.033429757322482795,Vps51/Rab9/RabX4/Rab14/Rab21/Rab19/Psn/Arf51F/RabX1/CG12393/Nhe3/Rab11/Crag/CG11178/Tsf2/asrij/Sec5/Rab8/Vps50/Rab32/aph-1/RhoGAP68F/AP-1gamma/Rab4/Rab23/Sec15/pen-2/Ocrl/Rab10/shg/wit/Nct/CG3309/scaf/ClC-c,35
GO:0031012,extracellular matrix,151/7652,213/11938,0.020825076639033557,0.05716049681651398,0.033795080510712346,TwdlV/Muc91C/Pcp/Ten-m/Cpr49Ae/Cpr72Eb/Cpr76Bc/Ccn/Ccp84Ae/Cpr47Eb/Sgs3/Ccp84Ac/NetA/Mur82C/Cpr49Aa/CG31268/CG43333/TwdlC/Muc4B/Tb/Cpr65Ea/Cpr47Ea/Cpr65Av/TwdlH/Cpr64Ac/Megf8/CG31999/CG32055/Lcp65Af/loh/Cpr56F/atk/Cpr72Ec/TwdlB/Cpr30F/Edg78E/Lcp9/Lcp65Ag3/Cpr35B/CG15756/CG30046/wntD/dally/Kal1/CG17211/Muc14A/Cpr65Aw/TwdlE/TwdlN/Cpr50Cb/Mur11Da/Cpr64Ab/Ccp84Ag/TwdlK/fat-spondin/TwdlP/CG15080/TwdlZ/TwdlL/TwdlO/Col4a1/Cpr97Ea/Cpr64Ad/TwdlM/Cpr60D/TwdlG/Cpr65Au/mspo/LanB1/Cpr66D/Cpr47Ee/Cpr49Ac/Cpr30B/Muc26B/Ndg/mfas/serp/Mur2B/LanB2/CG5455/Lcp65Ac/Cpr92F/Cpr78Cb/prc/TwdlX/Muc18B/Cpr49Ah/l(3)mbn/upd1/dpy/TwdlF/Lcp3/Tig/Cpr47Ec/CG7509/Cpr76Ba/Ppn/Cpr49Af/shf/Cpr73D/Lcp2/Cpr78Ca/CG17739/Cpr76Bb/Cpr67B/CG13670/TwdlD/Cpr47Ed/Muc11A/Lcp65Ad/Cpr65Ec/Edg84A/NetB/dlp/Cpr76Bd/l(2)gl/sas/kek4/TwdlY/TwdlW/Cpr49Ab/Muc12Ea/Cpr65Az/Cpr78E/Cpr72Ea/Sgs1/Cpr67Fb/Cpr11A/Twdlalpha/CG42709/Cpr51A/Cpr62Bc/Galphas/Toll-7/vkg/Ccp84Af/Acp65Aa/TwdlS/TwdlQ/Cpr5C/TwdlR/Cpr49Ad/Cpr23B/Twdlbeta/Cpr78Cc/CG5758/LanA/Cpr65Eb/Cpr47Eg/Mur18B/Lcp65Ae,151
GO:0005769,early endosome,49/7652,64/11938,0.022798698007175724,0.06225343963617413,0.036806188219929176,Rab9/wus/Vps2/upd2/Rab14/PICK1/CG5734/Rab21/Arf51F/CG12393/Vha55/Vps35/Pi3K59F/spartin/TBC1D16/wls/CG15168/ed/CG6051/TM9SF4/Klp64D/VhaAC39-2/Tsf2/asrij/CG12772/Snx16/Vps45/Rbsn-5/RhoGAP68F/arr/Klp98A/N/Rab5/Culd/Vps8/CG7956/Sans/spdo/rush/wash/CG6607/Ocrl/Snx3/Rab18/Sara/wit/Rbpn-5/scaf/ClC-c,49
GO:0005881,cytoplasmic microtubule,24/7652,29/11938,0.024077494173085544,0.06507097143187734,0.038472001485739926,alphaTub85E/Lis-1/tacc/pigs/CG11125/Kat60/klar/Apc/CG7131/CG31907/alphaTub67C/Apc2/Klp67A/shot/Klp10A/tau/tum/CG32591/CG32371/Tctp/CG18190/CG15306/CG2955/pod1,24
GO:0030660,Golgi-associated vesicle membrane,24/7652,29/11938,0.024077494173085544,0.06507097143187734,0.038472001485739926,p115/AP-1mu/Sar1/Membrin/Sec16/gammaCOP/AP-1sigma/betaCOP/Clc/Sec23/Sec24CD/SppL/Sec31/alphaCOP/epsilonCOP/AP-1gamma/Sec22/beta'COP/VAChT/Sec13/Afti/Vti1a/Chc/ArfGAP3,24
GO:0000242,pericentriolar material,12/7652,13/11938,0.025473072958209986,0.06678760919888888,0.03948693163461721,dila/tacc/jub/asl/gammaTub23C/Bsg25D/Sas-4/Rcd6/spd-2/Cp190/Cep97/cnn,12
GO:0001673,male germ cell nucleus,12/7652,13/11938,0.025473072958209986,0.06678760919888888,0.03948693163461721,ord/wuho/nht/sa/Trf2/mia/Prosalpha3T/Rpt3/Phf7/can/Hira/Prosalpha6T,12
GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,12/7652,13/11938,0.025473072958209986,0.06678760919888888,0.03948693163461721,Cpsf100/Wdr33/IntS11/Wdr82/IntS9/CG3515/Fip1/Sym/Clp/Cpsf160/Cpsf73/CstF64,12
GO:0031011,Ino80 complex,12/7652,13/11938,0.025473072958209986,0.06678760919888888,0.03948693163461721,Arp5/Act5C/pho/CG10395/rept/Rcd5/Arp8/CG11970/pont/Ino80/CG32202/CG12659,12
GO:0033180,"proton-transporting V-type ATPase, V1 domain",12/7652,13/11938,0.025473072958209986,0.06678760919888888,0.03948693163461721,Vha36-1/Vha55/CG31030/VhaAC45/Vha68-3/Vha26/Vha68-2/Vha44/Vha68-1/Vha14-1/Vha14-2/CG5421,12
GO:0033202,DNA helicase complex,12/7652,13/11938,0.025473072958209986,0.06678760919888888,0.03948693163461721,Arp5/Act5C/pho/CG10395/rept/Rcd5/Arp8/CG11970/pont/Ino80/CG32202/CG12659,12
GO:0016469,proton-transporting two-sector ATPase complex,46/7652,60/11938,0.025989252691838573,0.0678036443990046,0.04008764354759884,VhaPPA1-2/Vha36-2/VhaM9.7-b/ATPsynCF6L/Vha36-1/Vha16-3/sun/Vha55/CG31030/Vha16-5/ATPsynGL/VhaAC45/Vha13/Vha100-3/CG17300/ATPsynB/VhaAC39-2/Vha68-3/Vha26/ATPsynC/ATP6AP2/Vha16-2/Vha100-2/CG15459/ATPsynO/VhaAC39-1/Vha68-2/VhaM9.7-d/VhaM9.7-a/Vha44/Vha36-3/CG15458/knon/Vha100-4/ATPsynepsilonL/Vha68-1/VhaPPA1-1/ATPsynF/VhaM9.7-c/ATPsynE/Vha14-1/Vha14-2/Neb-cGP/ATPsynbetaL/CG5421/Vha16-4,46
GO:0005770,late endosome,55/7652,73/11938,0.02717044905807426,0.069258206581972,0.04094762638223053,Rab9/Vps2/upd2/Rab14/Membrin/Psn/Vps35/Vps24/wls/Lrrk/Pi4KIIalpha/CG8270/dbr/Vps36/yki/Rab39/CG6707/Vps29/Snx16/spin/Vps13/Chmp1/lt/serp/CG14812/CG14184/Mon1/aph-1/arr/g/N/Vamp7/ema/CG32225/CG1275/rho/fdl/CG15399/Vps15/comm/Ndfip/spdo/rush/pen-2/ClC-b/S/Ocrl/LTV1/Vti1a/Cln3/c11.1/Sap-r/Nct/HPS4/scaf,55
GO:0005778,peroxisomal membrane,18/7652,21/11938,0.027337863440438936,0.069258206581972,0.04094762638223053,ABCD/Pex11/CG5065/Pmp70/Topors/CG13827/Pex12/Pex1/Pex13/Pex10/Dhap-at/Pex5/CG8303/CG11077/Pex14/PMP34/Pex3/Pex16,18
GO:0031903,microbody membrane,18/7652,21/11938,0.027337863440438936,0.069258206581972,0.04094762638223053,ABCD/Pex11/CG5065/Pmp70/Topors/CG13827/Pex12/Pex1/Pex13/Pex10/Dhap-at/Pex5/CG8303/CG11077/Pex14/PMP34/Pex3/Pex16,18
GO:0044438,microbody part,18/7652,21/11938,0.027337863440438936,0.069258206581972,0.04094762638223053,ABCD/Pex11/CG5065/Pmp70/Topors/CG13827/Pex12/Pex1/Pex13/Pex10/Dhap-at/Pex5/CG8303/CG11077/Pex14/PMP34/Pex3/Pex16,18
GO:0044439,peroxisomal part,18/7652,21/11938,0.027337863440438936,0.069258206581972,0.04094762638223053,ABCD/Pex11/CG5065/Pmp70/Topors/CG13827/Pex12/Pex1/Pex13/Pex10/Dhap-at/Pex5/CG8303/CG11077/Pex14/PMP34/Pex3/Pex16,18
GO:0000407,phagophore assembly site,15/7652,17/11938,0.027598146835320914,0.069258206581972,0.04094762638223053,Pi3K59F/Atg1/Atg18b/Atg14/CG11975/Atg12/l(3)76BDm/Atg13/Atg6/CG5445/Atg7/Atg18a/Atg101/Atg17/Atg5,15
GO:0005849,mRNA cleavage factor complex,15/7652,17/11938,0.027598146835320914,0.069258206581972,0.04094762638223053,Cpsf100/Wdr33/cbc/CstF50/IntS11/Wdr82/Cpsf5/IntS9/CG3515/Fip1/Sym/Clp/Cpsf160/Cpsf73/CstF64,15
GO:0033181,plasma membrane proton-transporting V-type ATPase complex,15/7652,17/11938,0.027598146835320914,0.069258206581972,0.04094762638223053,VhaM9.7-b/Vha36-1/Vha55/CG31030/VhaAC45/Vha13/VhaAC39-2/Vha26/Vha100-2/VhaAC39-1/Vha68-2/Vha44/VhaPPA1-1/Vha14-1/CG5421,15
GO:0035770,ribonucleoprotein granule,66/7652,89/11938,0.02823973385440798,0.07053241583541708,0.04170097890199432,Upf1/armi/pcm/tral/papi/CG11263/jub/gw/CG6967/CG17068/CG11486/CG4612/lig/SNRPG/TER94/me31B/Rga/CG9344/vls/Rpb7/pAbp/eIF4E1/shu/CG15262/Patr-1/vret/Dbp80/LSm1/Yp3/Rcd-1/aub/Ge-1/DCP2/CG2091/nos/Rcd-1r/Hrb27C/yps/zuc/poe/Not3/CG6701/AGO2/DCP1/Mt2/Dis3l2/krimp/PAN2/spn-E/CG6576/Dcp-1/btz/smg/CG10418/eIF4A/roq/tej/LSm3/mael/Ddx1/4E-T/bel/AGO3/squ/CG2053/Edc3,66
GO:0036477,somatodendritic compartment,186/7652,267/11938,0.030833400463122333,0.07664717945313901,0.04531621915136152,Gr59d/wrapper/sn/usp/Ret/Or30a/kcc/RabX4/Gr10b/Gr59e/Ten-m/Gr36b/Rab14/PICK1/RpL10/Or85d/fra/armi/Gr28a/Rab19/Gr8a/Lapsyn/Or49a/erm/Rab35/Gr59c/pcm/mAChR-A/sNPF/Lis-1/Gr47b/Gr93b/VGAT/Gr98b/ringer/Or49b/Gr22c/Ir84a/Rab3-GEF/Gr32a/Girdin/Or94b/robo1/Pdfr/Rab11/Trpgamma/Gr92a/Gr22e/Gr36c/ena/Gr59f/Catsup/Lrrk/rpk/Or59c/mtt/me31B/Gr58b/Vps36/trc/Gr22b/Gr22a/Gr98d/Rab39/Dop1R1/Or43a/Gr63a/X11L/hdc/Or22c/Fbxl4/Or22a/Rab6/Or7a/Neurochondrin/Gr59a/Or59b/ppk/Or2a/Rab8/Or42b/Apc2/SH3PX1/Gr10a/Gr36a/Or24a/Or85c/Gr9a/Or22b/Or82a/Or45a/Gr21a/Or1a/Or33b/Or65c/ppk26/Gr22d/Nak/Or85e/Gr98c/nAChRalpha7/CG7166/Gr68a/EcR/Gr57a/Or10a/Dnai2/CadN/Abp1/5-HT2A/DAT/Gr93c/Or85f/Ir76b/trpl/Gr59b/Pdf/homer/Rab4/Or67d/smo/Rab1/tau/Or43b/CG4537/Or67b/Rab5/Rdl/didum/klg/Or83a/Rpn8/na/Or98a/Rab23/Wnt5/Or65b/Orco/Or33a/hig/Zmynd10/Rab2/CG9784/Or42a/Or9a/Cdk5alpha/NetB/Or94a/slo/Dcp-1/unc-104/Gr98a/Cbp53E/Or74a/5-HT1A/RabX6/nudE/plum/Rab10/Or47a/Or23a/RIC-3/Gr58a/mAChR-B/mas/brat/ktub/Rab18/CCKLR-17D1/Gr2a/Or65a/Gr77a/S6kII/path/Uba1/bel/Or98b/tilB/Efhc1.1/CaMKII/Or45b/Gr33a/Ir25a/Or85b/CG13506/Snmp1,186
GO:0005669,transcription factor TFIID complex,23/7652,28/11938,0.03165409564157359,0.07831787982680415,0.04630398967089589,Taf8/Trf/Taf12/Taf6/Taf5/Spt3/Taf13/Taf2/nht/sa/Taf1/e(y)1/Trf2/Gas41/caz/Taf10/mia/Saf6/ear/Tbp/bip2/can/Taf7,23
GO:0044437,vacuolar part,54/7652,72/11938,0.03255575084448161,0.08017233969645705,0.04740040457435591,VhaPPA1-2/VhaM9.7-b/Vha36-1/Vha16-3/Sk2/Rilpl/Vha55/CG11802/LManV/Vha16-5/Pi3K59F/Vha13/Vha100-3/Lrrk/Syx17/RagC-D/VhaAC39-2/Vha68-3/CG6707/Vha26/ATP6AP2/Arl8/Vha16-2/Atg8b/Pex23/Vha100-2/RagA-B/alphaSnap/gammaSnap1/VhaAC39-1/Atg16/ema/Vha68-2/CG32225/VhaM9.7-d/CG1275/VhaM9.7-a/Vha44/CG15399/comm/Vha100-4/MRP/Vha68-1/VhaPPA1-1/Vps39/LManIII/Zip48C/LTV1/VhaM9.7-c/Atg8a/Vha14-1/CG5608/HPS4/Vha16-4,54
