PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1638901_at,CG10014,41481,uncharacterized protein,14.03423987984161,6.962913696109701,48.142556314197456,2.2906733116846614e-23,2.96344380093546e-22,42.51092705686048
1625526_at,CG17375,33956,uncharacterized protein,10.447244406536903,6.425056039108478,48.10280347824224,2.3313062986054754e-23,3.0125598783123843e-22,42.4963475821378
1637580_at,CG14000,33820,uncharacterized protein,9.290659202201269,5.492826105709913,48.089989456696046,2.3445641645173264e-23,3.0262294484638498e-22,42.491644424271385
1636156_at,CG7372,39697,uncharacterized protein,-11.077227605971865,6.564350782827653,-47.99385811612817,2.4465755557396018e-23,3.1513419837522765e-22,42.45630542153877
1627008_at,CG15034,31670,uncharacterized protein,13.785617940053456,6.1414222296658165,47.993397505643664,2.4470753672310488e-23,3.1513419837522765e-22,42.45613585874198
1633029_at,CG10177,42772,uncharacterized protein,14.297659748383936,7.036692648545655,47.97503916509403,2.467083349211794e-23,3.1734896749428247e-22,42.449375829021115
1627286_at,CG11369,31675,uncharacterized protein,9.889016168701176,6.852943110236024,47.94347277761422,2.5018873606324076e-23,3.214597935265348e-22,42.43774383138352
1640966_at,CG33278,2768946,uncharacterized protein,11.124042286005903,6.0445652555082505,47.93189877567003,2.5147768172397588e-23,3.225070432615997e-22,42.433476223131095
1640789_a_at,CG32392,38751,uncharacterized protein,10.423769750566871,7.877780323052623,47.93102822550979,2.515749115578797e-23,3.225070432615997e-22,42.43315517278037
1624116_at,Mst36Fa,318948,Male-specific transcript 36Fa,10.053091821806177,6.639601076195205,47.88958980483215,2.5624886805314714e-23,3.2812638501045847e-22,42.41786371063434
1630009_at,CG12209,36077,uncharacterized protein,10.396629295025704,6.001748157003771,47.87407965748901,2.5802158771976728e-23,3.3002217573126294e-22,42.412135480851894
1641601_at,Tengl1,318883,Testis EndoG-Like 1,13.056794465728451,6.547198431262277,47.85040809696967,2.6075188223245574e-23,3.329271270139723e-22,42.40338809524749
1630460_at,CG15873,37898,uncharacterized protein,10.14588097416844,5.572326512068251,47.84928358847694,2.608823334579117e-23,3.329271270139723e-22,42.4029724044913
1639319_at,SkpF,37713,SKP1-related F,12.85453814172349,6.832534511727753,47.80420881185522,2.6616795970894515e-23,3.392890448028021e-22,42.386298686953715
1633669_at,CG31798,318946,uncharacterized protein,11.021193293863329,6.720023564866061,47.72421910086966,2.758254814889088e-23,3.5120326808745613e-22,42.35665571820459
1623663_a_at,CG18063,34943,uncharacterized protein,16.436047021197513,6.175431110098333,47.697978696718224,2.790728906660535e-23,3.54937976034055e-22,42.346916407145606
1624287_at,CG17217,34644,uncharacterized protein,13.124844665369682,5.933292949942426,47.62476065748215,2.8834731744780717e-23,3.6632110272840656e-22,42.31970169197582
1626682_s_at,CG9135,33850,uncharacterized protein,-10.559429711917494,8.012965980980292,-47.51816510686839,3.0243011492453845e-23,3.8378041774806034e-22,42.27997696551812
1639236_at,CG13946,50198,uncharacterized protein,14.520820947671226,7.090554632389008,47.5105444926766,3.034640819471309e-23,3.84660307689214e-22,42.27713228348885
1625025_a_at,CG31286,318662,uncharacterized protein,11.514089836804498,6.728964854066902,47.5025400572157,3.0455410901438045e-23,3.8560920484399247e-22,42.27414364566883
1639126_at,Fum4,318995,Fumarase 4,10.576853754477956,6.253337235954,47.48990116245738,3.062835944435126e-23,3.8736471619765185e-22,42.269423208085364
1640699_at,CG15578,50379,uncharacterized protein,11.004134482757104,6.208775610858152,47.443927652773446,3.126616885028317e-23,3.949889384732641e-22,42.252238122726496
1634637_a_at,dUTPase,34529,Deoxyuridine triphosphatase,-13.39144599631252,8.259159734048344,-47.42216461134817,3.157292748768315e-23,3.984185955820039e-22,42.2440949754182
1635632_at,Dic4,40039,Dicarboxylate carrier 4,7.875875138571279,5.072612176235653,47.412489959393476,3.171030491702773e-23,3.9970556220190983e-22,42.240473320509324
1632288_at,CDC45L,31052,CDC45L,-10.478845786748813,7.709181195770392,-47.4015284352941,3.186671151708762e-23,4.0122925292529277e-22,42.236368697095536
1627492_at,l(3)72Dn,39774,lethal (3) 72Dn,-9.249437586140568,8.110051801408805,-47.376948659157264,3.2220373830873723e-23,4.047997863056152e-22,42.227159847631555
1635067_at,VhaM9.7-d,42041,Vacuolar H[+] ATPase M9.7 subunit d,10.138283756386363,7.215041435575749,47.376837883649536,3.222197696907633e-23,4.047997863056152e-22,42.227118330478504
1630645_at,CG3528,33436,uncharacterized protein,8.449252643360936,6.139641365161649,47.35978911944544,3.246970336621172e-23,4.0745869979777247e-22,42.220727086173746
1627876_at,CG5556,33320,uncharacterized protein,10.221653730297364,6.3759590971069455,47.28408736697975,3.359399166419904e-23,4.2109938052770697e-22,42.19230956190529
1631461_at,CG32061,39196,uncharacterized protein,12.332012569416122,7.110333052851714,47.266010028422734,3.386844440020081e-23,4.240689701284567e-22,42.185514253434505
1640483_at,Efhc1.1,32528,EF-hand domain containing 1.1,9.444578551911238,6.465194192297256,47.26193639958106,3.393061403920643e-23,4.243769157904733e-22,42.18398247271101
1630264_at,RpL22-like,37684,Ribosomal protein L22-like,10.578671650119396,6.231556631290664,47.19375080809588,3.498914034201369e-23,4.3713202546759135e-22,42.1583160002314
1636698_at,nxf4,40884,nuclear export factor 4,10.968402053712154,6.091080243293843,47.159625390950126,3.55318269982631e-23,4.4342149626340715e-22,42.14545126893067
1639191_at,CG18155,31668,uncharacterized protein,11.434581302697332,6.434769359611854,47.13327183280041,3.5956942370251424e-23,4.482314648229797e-22,42.13550761590652
1638948_at,slam,33890,slow as molasses,-14.131932578157834,6.901477490230893,-47.05786673056975,3.720296854053965e-23,4.632528409006117e-22,42.10701358735072
1632250_at,CG1409,31689,uncharacterized protein,10.341859991762806,5.875304929643854,46.91673844232526,3.9657951785706294e-23,4.930985366182964e-22,42.05351479390995
1630122_at,CG13978,43303,uncharacterized protein,10.598882047258055,6.611055420440966,46.91511597061755,3.9687140940856334e-23,4.930985366182964e-22,42.05289846155728
1633717_a_at,CG2199,38159,uncharacterized protein,-12.024991954081075,7.728908821833864,-46.89188578174015,4.010753824282532e-23,4.977742163895266e-22,42.04407073649566
1625639_at,Vha16-5,34482,Vacuolar H[+] ATPase 16kD subunit 5,9.497227638479256,6.649025453213414,46.84347000418414,4.0998762494454117e-23,5.082134800276788e-22,42.0256528738818
1640961_at,CG32313,317973,uncharacterized protein,14.829379541153807,6.8209609085858505,46.84132806995883,4.103866599833921e-23,5.082134800276788e-22,42.024837455601386
1636014_at,CG31419,326137,uncharacterized protein,10.349838852229546,6.7937403071460665,46.823634991503255,4.1369840019333823e-23,5.117535303158337e-22,42.01809987314411
1631149_s_at,La,35305,La autoantigen-like,-7.478600447440062,9.400589812492264,-46.78128630399805,4.2173915892200446e-23,5.211293283222231e-22,42.001959138758785
1634343_at,Rpt6R,43635,Regulatory particle triple-A ATPase 6-related,10.590678886549643,6.903047433236757,46.77735824230806,4.224932215554347e-23,5.214905403548721e-22,42.00046098433773
1640972_at,CycJ,38428,Cyclin J,-12.127199065808682,6.605577210667111,-46.75909271999357,4.260181932901076e-23,5.252674099365148e-22,41.9934922825765
1624870_at,CG16853,34771,uncharacterized protein,12.07811483971156,6.180087959478982,46.72879984741091,4.319322496977237e-23,5.314540190908081e-22,41.98192663650051
1628655_at,CG4476,39056,uncharacterized protein,-15.273807677661921,7.129707356733731,-46.72857244010216,4.31976969652348e-23,5.314540190908081e-22,41.98183977476521
1627593_at,CG2678,40937,uncharacterized protein,-11.532236682456823,5.902385073981087,-46.71246684604496,4.3515650807617675e-23,5.34783199370222e-22,41.97568651819352
1639246_at,CG4714,36470,uncharacterized protein,14.236486981520283,6.545535129933689,46.708155375428035,4.3601181861091193e-23,5.352518999338739e-22,41.97403879614229
1636227_at,CG8197,35912,uncharacterized protein,8.685037798304833,6.812449035168414,46.68124940489169,4.413893173857195e-23,5.412650326334762e-22,41.96375137821597
1625874_at,CG6761,39134,uncharacterized protein,10.578126124842665,7.009818057247381,46.674807219149805,4.426871355806984e-23,5.422677341918012e-22,41.96128702040985
1634548_at,CG10029,40883,uncharacterized protein,10.642712836848919,7.101934067355985,46.670760738424896,4.435043648680123e-23,5.426802055058864e-22,41.95973886362522
1632095_at,CG17198,43110,uncharacterized protein,12.484981827981313,6.904575842328231,46.650779892941536,4.475629070009635e-23,5.470536224749872e-22,41.95209162397484
1632814_at,plu,44848,plutonium,-13.79927785626479,7.138136836770251,-46.6385832621942,4.500593868285905e-23,5.495103475504974e-22,41.94742141697846
1629378_at,CG10752,39467,uncharacterized protein,9.985391825100441,5.507808984504285,46.621651347079116,4.535492875955839e-23,5.531733967715469e-22,41.94093524697295
1635076_at,CG12674,33384,uncharacterized protein,10.170111321757066,6.281240859924504,46.54484006500176,4.6974037036724743e-23,5.723028848897186e-22,41.91147026777324
1632727_at,CG14006,33802,uncharacterized protein,8.328077355519593,6.221834825636977,46.501977743997664,4.790371226326974e-23,5.830005671350953e-22,41.894999207602275
1629598_at,Fkbp39,41860,FK506-binding protein 39kD,-10.276467898244297,9.881841529511984,-46.44568309169736,4.915406608338421e-23,5.974971005567341e-22,41.87333478431204
1633822_at,CG7519,40377,uncharacterized protein,-5.954203487938235,8.639270992685013,-46.44361415229218,4.9200664380889205e-23,5.974971005567341e-22,41.87253788934668
1639821_at,Pif1,33567,Pif1 ortholog,-12.543695545326178,6.078170354678122,-46.335853706392,5.1692763145084856e-23,6.270870751456373e-22,41.83096445355181
1631195_at,CG30156,246488,uncharacterized protein,13.685665242857052,6.872215856041953,46.28805857419383,5.284003127745497e-23,6.397070820537913e-22,41.812482988856644
1632991_at,CG1418,36035,uncharacterized protein,6.2442255600674414,9.313310764245957,46.287798240989716,5.284635271437819e-23,6.397070820537913e-22,41.812382251577006
1623507_at,CG33136,318894,uncharacterized protein,13.259809434394848,5.985363945585632,46.27671302948441,5.311626032427852e-23,6.422859144565327e-22,41.808092053274585
1627799_at,Prosbeta2R2,40621,Proteasome beta2 subunit-related 2,10.194931562975805,6.637786087688442,46.26921347897472,5.32996802293339e-23,6.438145331658793e-22,41.80518878108371
1634749_a_at,CG32686,318153,uncharacterized protein,12.117472001504176,6.26664156906287,46.26306883320499,5.345045642819543e-23,6.449459988248282e-22,41.8028095487935
1628372_a_at,DNApol-alpha73,43278,DNA polymerase alpha 73kD,-10.82138335818453,6.5962392303624195,-46.25898200343317,5.355098533230254e-23,6.454694005795357e-22,41.80122687233901
1634045_at,CG10748,39469,uncharacterized protein,12.036071173828839,6.274254354121781,46.189276032730135,5.529642871366351e-23,6.657972983924474e-22,41.774202917033094
1629410_at,CG32572,32657,uncharacterized protein,12.03926397475437,6.357445128694823,46.17387850563044,5.568994798603487e-23,6.698213765221277e-22,41.768226019296016
1640357_at,CG30161,37945,uncharacterized protein,9.90063102079324,6.037848095235221,46.171535565447336,5.575008355015339e-23,6.698313229951409e-22,41.76731631572941
1630632_s_at,NO66,31374,Nucleolar protein 66,-8.13841336301202,9.965093898353603,-46.14714364625423,5.638019397015663e-23,6.766821580222625e-22,41.757841816162674
1634023_at,CG14544,43170,uncharacterized protein,-8.413444598277852,6.110061366553177,-46.101750566149384,5.757273634025097e-23,6.9026166053799835e-22,41.74019168124755
1640506_at,BG642163,4379888,BG642163,13.843486648288437,8.039723958132326,45.989558081010244,6.063480392550339e-23,7.262030493474393e-22,41.696466183838325
1627691_at,dnk,42273,deoxyribonucleoside kinase,-11.16567212396164,9.137589222374174,-45.98076449009094,6.088189917175654e-23,7.283900097942992e-22,41.69303285945121
1623113_at,Vha36-2,36328,Vacuolar H[+] ATPase 36kD subunit 2,12.121274660338601,6.677916340038346,45.95167684627488,6.170677881851203e-23,7.374776296045236e-22,41.68166965550874
1623331_at,CG32199,40028,uncharacterized protein,12.124122775853564,6.614052681322136,45.908748815890306,6.2945573053953e-23,7.514876343248892e-22,41.664881746491325
1638121_at,CG9961,33459,uncharacterized protein,9.796552376125836,6.694347945682615,45.83057375004869,6.526879868872193e-23,7.784010690500797e-22,41.63425480553865
1630950_at,nop5,33966,nop5,-12.232633000339467,9.613120912262136,-45.796996392429044,6.629403489747943e-23,7.897941246119543e-22,41.62107825671671
1638283_at,CG9799,41647,uncharacterized protein,-6.674104668078574,8.236815601655017,-45.784501906735784,6.667982457676888e-23,7.935531493888597e-22,41.61617177204088
1626755_at,Rif1,246445,Rap1 interacting factor 1,-14.704889619612839,7.658067781653096,-45.76374727693922,6.73258604885322e-23,8.003981772184028e-22,41.608017571415935
1628017_a_at,me31B,34364,maternal expression at 31B,-9.640554653724216,11.172760698697228,-45.70525623629441,6.918200117293016e-23,8.215999171893515e-22,41.58501020988704
1631593_at,Fer3HCH,32260,Ferritin 3 heavy chain homologue,10.1130216179721,6.254933953991988,45.69269749009158,6.958747281666491e-23,8.255471827640898e-22,41.580065030759826
1624777_at,CG11113,35659,uncharacterized protein,9.899838294483978,6.089565489536681,45.67579390282009,7.013715084490186e-23,8.311951538744194e-22,41.57340609624227
1628524_at,CG31008,318554,uncharacterized protein,12.536409675671024,7.354432599777526,45.64801438059017,7.105038504839762e-23,8.411352712123719e-22,41.56245546780056
1638647_at,Adgf-E,36627,Adenosine deaminase-related growth factor E,9.247399119548945,6.656957184554251,45.626698174139676,7.175957227859666e-23,8.486414757219589e-22,41.55404652993946
1632138_at,sa,40367,spermatocyte arrest,9.726860060102753,6.032711340337749,45.59307135046873,7.289342556628811e-23,8.611488999431569e-22,41.54077038750473
1626871_at,icln,36997,icln,-10.60182631967793,7.556238415249299,-45.510058218609295,7.57735031822092e-23,8.942381869800113e-22,41.507939199394485
1624551_at,CG31861,318988,uncharacterized protein,10.873314880391401,7.608333435649165,45.472843753401975,7.710304259901556e-23,9.088042960523505e-22,41.49319474244683
1627189_a_at,CG12289,39279,uncharacterized protein,10.484348102250458,6.4743208619250945,45.47102334818473,7.716870195804888e-23,9.088042960523505e-22,41.492473074308684
1629750_at,PpY-55A,48532,Protein phosphatase Y at 55A,10.213056814835065,6.40065391462277,45.441756534515825,7.823238068776738e-23,9.203713619662966e-22,41.48086537779273
1635951_at,CG7069,42621,uncharacterized protein,12.468222647558111,5.6102393057544955,45.39321008760945,8.003071638803314e-23,9.405482943667495e-22,41.461588723151614
1636666_at,CG32591,318104,uncharacterized protein,10.7550421913242,6.983976728430348,45.36098238823975,8.124838810683574e-23,9.538662113083189e-22,41.448776441647894
1639087_at,His2Av,43229,Histone H2A variant,-7.756012383777694,11.028046520028552,-45.34443435199859,8.188114485996132e-23,9.602966251800657e-22,41.442192900783105
1635704_at,CG1622,32282,uncharacterized protein,-8.446137191339654,8.567980290192857,-45.322200914255475,8.273942437406048e-23,9.693558702081317e-22,41.433342336781266
1637643_at,FucTB,34260,"alpha1,3-fucosyltransferase B",8.718026074823705,8.905309863170574,45.3078386068849,8.329885290181968e-23,9.74898699143162e-22,41.42762194622932
1632843_at,Ucp4C,33832,Ucp4C,8.906723439920228,7.082014110039562,45.29548701532288,8.378312631505463e-23,9.795513753646244e-22,41.42270044584536
1627273_at,CG12035,38217,uncharacterized protein,10.069643611812845,6.880099873177532,45.207624181275165,8.731412124087471e-23,1.0197783715557798e-21,41.387639007638725
1625365_at,CG17005,34249,uncharacterized protein,5.542054210840393,6.3018264337285235,45.19466113847786,8.78481085679302e-23,1.0249551014113675e-21,41.38245834398978
1641207_s_at,CG4991,32695,uncharacterized protein,-11.088453458804862,9.69518020363097,-45.064087482778994,9.342130956954974e-23,1.088854768089262e-21,41.33016261606249
1631800_at,Qsox3,42582,Quiescin sulfhydryl oxidase 3,13.847089638584226,6.5149141503720545,45.04095578169183,9.444658951470965e-23,1.0996698783290008e-21,41.32087687539587
1640543_at,CG18132,33333,uncharacterized protein,11.940029311405524,6.394682850408891,45.03365677121288,9.477254551677485e-23,1.1023286602126212e-21,41.31794550441546
1626373_at,CG32833,37650,uncharacterized protein,13.49410979489302,6.063521919764867,45.02313793857916,9.524436238784742e-23,1.1066767786094124e-21,41.31371988681525
1625091_at,CG11588,39347,uncharacterized protein,9.916168448829344,5.55532737396079,45.01881846154482,9.54388214137917e-23,1.1076841483069736e-21,41.311984284179815
1624629_at,CG32119,317866,uncharacterized protein,14.611005860451623,7.4956513040966355,45.01685804765188,9.552721449008254e-23,1.1076841483069736e-21,41.3111964991199
1628979_at,CG32396,117406,uncharacterized protein,13.274867904459958,6.817463773248393,45.011701358736154,9.576013352501919e-23,1.1092461005451966e-21,41.30912408193182
1624902_at,PH4alphaNE2,43628,prolyl-4-hydroxylase-alpha NE2,11.212215657908615,5.947276389580485,45.008939961859845,9.588510538999583e-23,1.1095557174944804e-21,41.30801417496801
1628504_at,CG16852,34769,uncharacterized protein,8.254766440869382,6.441592447359316,44.98593430638051,9.693292195786573e-23,1.1205326720492688e-21,41.298763786716776
1628283_at,CG1575,31731,uncharacterized protein,-8.003925182732992,6.670551404268827,-44.95823252079325,9.821054495224704e-23,1.1341409966162353e-21,41.28761665851717
1640830_at,AGO3,3355150,Argonaute 3,-12.3450950302952,7.7188673208260585,-44.95137055353418,9.852973713592397e-23,1.1366648122708123e-21,41.2848539900663
1627661_at,Dph5,42663,Diphthamide methyltransferase,-6.620231885612576,9.390431579448109,-44.91096374459657,1.0043144671940435e-22,1.1574211829070945e-21,41.268574440912225
1640349_at,Naa20B,318982,N(alpha)-acetyltransferase 20 B,7.491711601160936,5.824848255076519,44.855924731349646,1.0308378998459212e-22,1.186777088772664e-21,41.24636794809624
1634629_at,CG13359,31028,uncharacterized protein,9.543508461974614,5.764542882475358,44.827144887127574,1.0449977576950889e-22,1.2018538365996266e-21,41.23474158759772
1640156_at,CG3544,33252,uncharacterized protein,9.615387009193384,6.3320856967116885,44.82327602273872,1.0469167200372312e-22,1.2028359548423692e-21,41.23317789418622
1633604_at,CG11828,43416,uncharacterized protein,10.06480587041439,6.0204605506317534,44.795411788884905,1.0608467629009216e-22,1.2176019654677854e-21,41.2219105368961
1630300_at,mAcon2,41326,Mitochondrial aconitase 2,11.593930953837749,6.780680435275465,44.77796793812727,1.0696659583651117e-22,1.2264779019061495e-21,41.21485203223117
1638849_a_at,CG2875,31326,uncharacterized protein,-10.073734660323806,7.841337677719381,-44.77237484301664,1.0725099051400635e-22,1.2284915688287907e-21,41.212588051293565
1624482_at,smid,38824,smallminded,-8.442604220257046,8.985509125858187,-44.7610548961814,1.0782900419865157e-22,1.2338609659772754e-21,41.20800478328709
1633158_at,CG10761,31749,uncharacterized protein,10.01877136681038,6.87176201715216,44.67525140356426,1.1231763104685888e-22,1.2823402393039428e-21,41.173213566058195
1639313_at,CG17650,33358,uncharacterized protein,10.950396966447116,6.261001794352089,44.67491108377654,1.1233581828829045e-22,1.2823402393039428e-21,41.17307539598412
1627147_at,CG14644,40536,uncharacterized protein,12.734817428705167,6.491916516607273,44.67359263352245,1.124063075005227e-22,1.2823402393039428e-21,41.17254009090098
1623402_at,Arpc2,35311,"Actin-related protein 2/3 complex, subunit 2",-6.7636444028760305,10.093298355024674,-44.655287768406936,1.1338974786772257e-22,1.2922540993118656e-21,41.16510592427824
1624058_at,fs(1)N,45973,female sterile (1) Nasrat,-15.606986875427825,7.671604157060544,-44.65266512520657,1.1353138648205422e-22,1.2925639908551616e-21,41.164040453301645
1627073_a_at,CG10126,41579,uncharacterized protein,7.559321948226339,10.059461953975259,44.612044963821674,1.157489112605249e-22,1.3164835888986589e-21,41.14752743213919
1631842_at,CG43050,12798184,uncharacterized protein,10.019438863868544,6.550676034167161,44.608887262805354,1.1592318299526027e-22,1.3171392643344761e-21,41.14624290917578
1639689_at,nod,32107,no distributive disjunction,-10.884275742940964,7.128440827707255,-44.598946923598945,1.1647357894522203e-22,1.3220629151832539e-21,41.14219847604908
1637187_at,CG9861,37692,uncharacterized protein,8.808840403353667,8.228093928455294,44.58037247062055,1.1750938442550855e-22,1.3324809113470818e-21,41.134637831173634
1636375_at,CG30060,246426,uncharacterized protein,11.728930003750296,6.167186757665636,44.560848975419624,1.186085063646076e-22,1.3435952566518338e-21,41.12668632499088
1641471_at,CG2053,43762,uncharacterized protein,8.334020955119595,5.701241722498414,44.53836588691008,1.1988758171176847e-22,1.3567237954436003e-21,41.117523646662576
1624508_at,CG13526,37613,uncharacterized protein,10.314730515799976,6.293997891088026,44.53246962261486,1.2022540600501323e-22,1.3591849203409603e-21,41.115119677002525
1640844_s_at,Six4,40297,Six4,-8.915196417331163,5.974219975009613,-44.5190489188573,1.209980584663196e-22,1.3665520723186135e-21,41.109646321332065
